App Id,App Status,App Status Date,App Swc Type,App Too Date,Business Name,Business Name2,CB,Cb Dd,CC,Cc Dd,Cd Url,City,CP,Cp Dd,Dpqa,Expiration Date,Hearing,Hearing Dd,Hearing Public,Hearing Public Dd,Intake,Intake Dd,Issuance,Issuance Dd,Lic Status,License Nbr,MOO,Moo Dd,Send Package Dd,State,Street,Submit Date,Swc Type,ZIP,App Chairs,App Sq Ft,App Tables,Building,Calculation1,City Council District,Community District,Dohmh,Latitude,Longitude,Swc Chairs,Swc Sq Ft,Swc Tables
12129-2019-ASWC,Application Review Completed,2020-03-13,Unenclosed,,QANOON CORP.,,Review Period Expired,2019-12-11,Review Period Expired,2020-01-08,http://www.nyc.gov/mcb4,NEW YORK,,,Approved,2021-09-15,Recommendation Issued,2019-12-11,SWC Public Hearing,2019-12-11,Ready For Review,2019-10-22,Issued,2020-03-13,Active,2092916-DCA,Approved,2020-03-13,2019-10-22,NY,9TH AVE,2019-10-22,Unenclosed,10011,16,246,8,180,1,3,104,50098078,40.745295831,-74.002186996,16,246,8
8539-2018-RSWC,Pending Review,2020-02-26,Enclosed,2020-03-26,3 IN 1 KITCHEN AMK CORP.,3 IN 1 KITCHEN,Pending Review,2018-05-18,Pending Review,,http://www.brooklyncb12.org/,BROOKLYN,Pending Review,2018-05-18,Issued Temp Op Letter,2020-03-26,Pending Review,,,,Ready For Review,2018-05-16,Pending Review,,Inactive,1361524-DCA,Pending Review,,2018-05-18,NY,FORT HAMILTON PKWY,2018-05-16,Enclosed,11219,16,191,8,4902,0,44,312,50049907,40.638447474,-73.997892172,16,191,8
1093-2020-RSWC,Application Review Completed,2020-02-10,Unenclosed,,"002 MERCURY TACOS, LLC",OTTO'S TACOS,Review Period Expired,2020-02-10,Approved,2020-02-10,http://www.nyc.gov/manhattancb2,NEW YORK,Proceed,2020-02-10,Approved,2021-12-15,Waived,2020-02-10,,,Ready For Review,2020-01-16,Issued,2020-02-10,Active,2019200-DCA,Approved,2020-02-10,,NY,7TH AVE S,2020-01-16,Unenclosed,10014,25,200,8,131,1,3,102,50016586,40.734495233,-74.002179425,25,200,8
19354-2019-RSWC,Application Review Completed,2019-09-30,Small Unenclosed,,MARTHA'S 263 BEDFORD AVE LLC,MARTHA'S COUNTRY BAKERY,Review Period Expired,2019-06-27,Review Period Expired,2019-07-18,http://www.nyc.gov/brooklyncb1,BROOKLYN,,,Approved,2021-04-15,Waived,2019-06-27,,,Ready For Review,2019-05-08,Issued,2019-09-30,Active,2047685-DCA,Approved,2019-09-30,2019-05-13,NY,BEDFORD AVE,2019-05-08,Small Unenclosed,11211,28,420,14,263,1,34,301,50051269,40.714852528,-73.960630410,28,420,14
3344-2018-ASWC,Application Review Completed,2018-06-15,Unenclosed,,CHICK & CO LLC,COCU,Review Period Expired,2018-04-15,Review Period Expired,2018-05-09,http://www.nyc.gov/manhattancb2,NEW YORK,,,Approved,2020-12-15,Recommendation Issued,2018-04-18,SWC Public Hearing,2018-04-11,Ready For Review,2018-02-23,Issued,2018-06-15,Inactive,2069712-DCA,Approved,2018-05-24,2018-02-23,NY,CARMINE ST,2018-02-22,Unenclosed,10014,14,104,6,26,0,3,102,50070536,40.730045974,-74.002763788,14,104,6
30459-2018-RSWC,Application Review Completed,2018-12-04,Unenclosed,,61 READE PIZZA INC.,THE SORELLE,,,,,http://www.nyc.gov/html/mancb1/html/home/home.shtml,NEW YORK,,,Approved,2020-12-15,,,,,Ready For Review,2018-12-04,Issued,2018-12-04,Inactive,2009248-DCA,,,,NY,READE ST,2018-12-04,Unenclosed,10007,20,172,8,61,0,1,101,41621139,40.714779473,-74.006597663,20,172,8
17089-2018-ASWC,Application Review Completed,2019-03-25,Unenclosed,,"Blue Bottle Coffee, Inc.",,,,Review Period Expired,2019-01-17,http://www.nyc.gov/mcb7,NEW YORK,,,Approved,2020-12-15,,,,,Ready For Review,2018-11-07,Issued,2019-03-25,Inactive,2080942-DCA,Approved,2019-03-25,2018-11-07,NY,AMSTERDAM AVE,2018-11-07,Unenclosed,10023,12,151,6,279,0,6,107,,40.779334561,-73.980859420,12,151,6
3362-2020-RSWC,Application Review Completed,2020-02-28,Unenclosed,,"1326 RESTAURANT, LLC",BEACH CAFE,Review Period Expired,2020-02-27,Approved,2020-02-27,http://www.cb8m.com/,NEW YORK,Proceed,2020-02-27,Approved,2022-04-15,Waived,2020-02-27,,,Ready For Review,2020-02-18,Issued,2020-02-28,Active,1217877-DCA,Approved,2020-02-27,,NY,2ND AVE,2020-02-18,Unenclosed,10021,61,429,28,1326,1,5,108,41152741,40.767285035,-73.959256460,61,429,28
31042-2018-RSWC,Application Review Completed,2019-04-17,Unenclosed,,"FIORELLO'S ROMAN CAFE, INC.",,Review Period Expired,2019-01-24,Review Period Expired,2019-02-14,http://www.nyc.gov/mcb7,NEW YORK,,,Approved,2020-12-15,Waived,2019-01-24,,,Ready For Review,2018-12-07,Issued,2019-04-17,Inactive,1137714-DCA,Approved,2019-04-17,2018-12-07,NY,LINCOLN PLZ,2018-12-07,Unenclosed,10023,64,575,32,1,0,6,107,40367841,40.771514953,-73.981778690,64,575,32
16858-2019-RSWC,Application Review Completed,2019-04-08,Unenclosed,,DECO CAFE INC,BROOKLYN PUBLIC HOUSE,Recommend Approval,2019-04-08,,,http://www.nyc.gov/html/bkncb2/html/home/home.shtml,BROOKLYN,Proceed,2019-04-08,Approved,2021-04-15,Recommendation Issued,2019-04-08,,,Ready For Review,2019-04-04,Issued,2019-04-08,Active,2018405-DCA,Approved,2019-04-08,,NY,DEKALB AVE,2019-04-04,Unenclosed,11205,11,59,5,247,1,35,302,50011752,40.689680193,-73.969364325,11,59,5
16865-2019-RSWC,Application Review Completed,2019-11-22,Unenclosed,,MOULINAS LLC,,Review Period Expired,2019-05-30,Review Period Expired,2019-06-20,http://www.nyc.gov/html/bkncb2/html/home/home.shtml,BROOKLYN,,,Approved,2021-04-15,Waived,2019-05-30,,,Ready For Review,2019-04-04,Issued,2019-11-22,Active,1101185-DCA,Approved,2019-11-22,2019-04-04,NY,SMITH ST,2019-04-26,Unenclosed,11201,28,384,14,128,1,33,302,40808118,40.687370011,-73.990188703,28,384,14
4701-2019-ASWC,Application Review Completed,2020-03-11,Unenclosed,,CORNER 660 LLC,,Recommend Approval,2019-06-19,Review Period Expired,2019-07-18,http://www.brooklyncb8.org/,BROOKLYN,,,Approved,2021-09-15,Recommendation Issued,2019-06-19,SWC Public Hearing,2019-06-12,Ready For Review,2019-04-23,Issued,2020-03-11,Active,2087606-DCA,Approved,2020-03-11,2019-04-26,NY,PARK PL,2019-04-23,Unenclosed,11238,24,200,10,446,1,35,308,,40.675270959,-73.962838476,24,200,10
11045-2018-RSWC,Application Review Completed,2018-08-14,Regular Unenclosed/Small Unenclosed,,PARIS CAFE LLC,PARIS CAFE,Pending Review,,Pending Review,,http://www.nyc.gov/html/mancb1/html/home/home.shtml,NEW YORK,Pending Review,,Approved,2020-09-15,Pending Review,,,,Ready For Review,2018-08-14,Issued,2018-08-14,Inactive,2050152-DCA,Pending Review,,,NY,SOUTH ST,2018-08-14,Regular Unenclosed/Small Unenclosed,10038,26,328,13,119,0,1,101,,40.707322129,-74.001767356,26,328,13
1424-2020-RSWC,Application Review Completed,2020-06-24,Unenclosed,,"COBBLESTONE RESTAURANT GROUP, LLC",ATRIUM DUMBO,Recommend Approval,2020-06-24,Pending Review,2020-06-24,http://www.nyc.gov/html/bkncb2/html/home/home.shtml,BROOKLYN,Proceed,2020-06-24,Approved,2021-12-15,Recommendation Issued,2020-06-24,,,Ready For Review,2020-01-22,Issued,2020-06-24,Active,2023398-DCA,Approved,2020-06-24,,NY,MAIN ST,2020-01-22,Unenclosed,11201,20,205,10,15,1,33,302,50001397,40.703808464,-73.990651542,20,205,10
3018-2020-RSWC,Pending Review,2020-03-06,Unenclosed,2020-04-15,753 WASHINGTON TRATTORIA INC.,,Review Period Expired,2020-04-07,Review Period Expired,2020-04-28,http://www.nyc.gov/manhattancb2,NEW YORK,Pending Review,2020-02-11,Issued Temp Op Letter,2020-04-15,Waived,2020-04-07,,,Ready For Review,2020-02-11,Pending Review,,Inactive,1382062-DCA,Pending Review,,2020-02-11,NY,WASHINGTON ST,2020-02-11,Unenclosed,10014,24,267,10,753,0,3,102,41491940,40.736871922,-74.008147875,24,267,10
16853-2019-RSWC,Application Review Completed,2019-08-28,Unenclosed,,PEPRICO INC.,CACIO E PEPE,Review Period Expired,2019-05-30,Review Period Expired,2019-06-20,http://www.nyc.gov/manhattancb3,NEW YORK,,,Approved,2021-04-15,Waived,2019-05-30,,,Ready For Review,2019-04-04,Issued,2019-08-28,Active,1189217-DCA,Approved,2019-08-28,2019-04-04,NY,2ND AVE,2019-04-04,Unenclosed,10003,16,116,8,182,1,2,103,41056164,40.730591359,-73.985975286,16,116,8
32368-2018-RSWC,Application Review Completed,2019-05-02,Unenclosed,,WATAWA INC.,WATAWA JAPANESE REST,Recommend Approval,2019-02-06,Review Period Expired,2019-02-27,http://www.nyc.gov/html/qnscb1/html/home/home.shtml,ASTORIA,,,Approved,2020-12-15,Waived,2019-02-06,,,Ready For Review,2018-12-17,Issued,2019-05-02,Inactive,1318210-DCA,,,2018-12-17,NY,DITMARS BLVD,2018-12-17,Unenclosed,11105,26,252,10,3310,0,22,401,41395934,40.774958446,-73.909509733,26,252,10
3177-2020-RSWC,Pending Review,2020-03-05,Unenclosed,2020-04-05,"TOMINO, LLC",TOMI-O TABERNA GALLEGA,Review Period Expired,2020-04-08,Review Period Expired,2020-04-29,http://www.nyc.gov/manhattancb2,NEW YORK,Pending Review,2020-02-13,Issued Temp Op Letter,2020-04-05,Waived,2020-04-08,,,Ready For Review,2020-02-13,Pending Review,,Inactive,2057010-DCA,Pending Review,,2020-02-13,NY,GRAND ST,2020-02-12,Unenclosed,10013,14,131,7,192,0,1,102,50064045,40.719442970,-73.996976912,14,131,7
2758-2019-ASWC,Application Review Completed,2019-08-12,Unenclosed,,COLUMBIA GREEK EATERY LLC,ELYSIAN FIELDS,Recommend Approval,2019-06-12,Review Period Expired,2019-07-04,http://www.cb9m.org,NEW YORK,,,Approved,2021-12-15,Recommendation Issued,2019-06-12,SWC Public Hearing,2019-05-08,Ready For Review,2019-03-18,Issued,2019-08-12,Active,2087052-DCA,Approved,2019-08-12,2019-03-18,NY,AMSTERDAM AVE,2019-03-18,Unenclosed,10027,42,460,21,1207,1,7,109,50087247,40.808757960,-73.959310544,42,460,21
17073-2019-RSWC,Application Review Completed,2019-11-19,Unenclosed,,TABOON RESTAURANT CORP.,TABOON,Review Period Expired,2019-05-30,Review Period Expired,2019-06-20,http://www.nyc.gov/mcb4,NEW YORK,,,Approved,2021-04-15,Waived,2019-05-30,,,Ready For Review,2019-04-09,Issued,2019-11-19,Active,1253585-DCA,Approved,2019-11-19,2019-04-09,NY,10TH AVE,2019-04-05,Unenclosed,10019,22,196,11,773,1,3,104,40995536,40.766240644,-73.990891872,22,196,11
3549-2019-ASWC,Application Review Completed,2019-08-26,Small Unenclosed,,KAYA MANAGEMENT CORP,BAO BY KAYA,Review Period Expired,2019-05-29,Review Period Expired,2019-06-25,http://www.cb5.org,NEW YORK,,,Approved,2021-09-15,Recommendation Issued,2019-05-29,SWC Public Hearing,2019-05-22,Ready For Review,2019-04-01,Issued,2019-08-26,Active,2086719-DCA,Approved,2019-08-26,2019-04-01,NY,LEXINGTON AVE,2019-04-01,Small Unenclosed,10022,22,243,9,570,1,4,105,50074020,40.757075705,-73.972235401,22,243,9
5917-2018-ASWC,Application Review Completed,2018-11-29,Unenclosed,,"SWEETGREEN NEW YORK, LLC",SWEETGREEN WILLIAMSBURG,Review Period Expired,2018-05-18,Review Period Expired,2018-06-14,http://www.nyc.gov/brooklyncb1,BROOKLYN,,,Approved,2020-12-15,Recommendation Issued,2018-05-24,SWC Public Hearing,2018-05-16,Ready For Review,2018-03-28,Issued,2018-11-29,Inactive,2071788-DCA,Approved,2018-11-29,2018-03-28,NY,N 4TH ST,2018-03-27,Unenclosed,11211,10,78,5,162,0,34,301,50017284,40.715587626,-73.959201487,10,78,5
19924-2017-ASWC,Application Review Completed,2018-11-01,Small Unenclosed,,JOE & THE JUICE NEW YORK LLC,JOE & THE JUICE,Review Period Expired,2018-04-07,Review Period Expired,2018-05-31,http://www.cb5.org,NEW YORK,,,Approved,2020-12-15,Recommendation Issued,2018-05-10,,,Ready For Review,2017-12-21,Issued,2018-11-01,Inactive,2070814-DCA,Approved,2018-11-01,2018-02-15,NY,BROADWAY,2017-12-20,Small Unenclosed,10019,11,283,4,1758,0,4,105,,40.765833335,-73.981740535,11,283,4
33014-2018-RSWC,Application Review Completed,2019-06-14,Unenclosed,,A.O. CAFE AND RESTAURANT LLC,CORNERSTONE CAFE,Review Period Expired,2019-02-13,Review Period Expired,2019-03-06,http://www.nyc.gov/manhattancb3,NEW YORK,,,Approved,2020-12-15,Waived,2019-02-13,,,Ready For Review,2018-12-20,Issued,2019-06-14,Inactive,1423768-DCA,Approved,2019-06-14,2018-12-20,NY,AVENUE B,2018-12-20,Unenclosed,10009,14,126,6,17,0,2,103,41586413,40.722027355,-73.983260532,14,126,6
4743-2020-RSWC,Application Review Completed,2020-06-15,Unenclosed,,"THE ODEON, INC.",,Recommend Approval,2020-06-15,Approved,2020-06-15,http://www.nyc.gov/html/mancb1/html/home/home.shtml,NEW YORK,Proceed,2020-06-15,Approved,2022-04-15,Waived,2020-06-15,,,Ready For Review,2020-03-12,Issued,2020-06-15,Active,0920717-DCA,Approved,2020-06-15,,NY,W BROADWAY,2020-03-12,Unenclosed,10013,28,371,7,145,1,1,101,40930101,40.716912067,-74.007939815,28,371,7
14364-2018-RSWC,Application Review Completed,2019-03-28,Unenclosed,2019-05-27,"LAFAYETTE STREET PARTNERS II, LLC",LAFAYETTE,Recommend Approval,2018-11-02,Review Period Expired,2018-12-05,http://www.nyc.gov/manhattancb2,NEW YORK,,,Approved,2020-09-15,Waived,2018-11-14,,,Ready For Review,2018-09-20,Issued,2019-03-28,Inactive,1458496-DCA,Approved,2019-03-28,2018-09-24,NY,LAFAYETTE ST,2018-09-20,Unenclosed,10003,84,962,23,380,0,1,102,41714997,40.727602998,-73.993631976,84,962,23
5142-2020-RSWC,Pending Review,2020-05-28,Small Unenclosed,2020-08-28,265 LAFAYETTE RISTORANTE LLC,,Pending Review,2020-04-06,Pending Review,,http://www.nyc.gov/manhattancb2,NEW YORK,Pending Review,2020-04-06,Issued Temp Op Letter,2020-08-28,Pending Review,,SWC Public Hearing,2020-05-27,Ready For Review,2020-04-06,Pending Review,,Inactive,2009341-DCA,Pending Review,,2020-04-06,NY,LAFAYETTE ST,2020-04-03,Small Unenclosed,10012,14,188,7,263,0,1,102,41721252,40.723326790,-73.996504125,14,188,7
30367-2018-RSWC,Application Review Completed,2019-03-22,Unenclosed,2019-05-27,1262 AMSTERDAM CAFE INC.,,Recommend Approval,2019-01-10,Review Period Expired,2019-01-31,http://www.cb9m.org,NEW YORK,,,Approved,2020-12-15,Waived,2019-01-10,,,Ready For Review,2018-12-03,Issued,2019-03-22,Inactive,1133124-DCA,Approved,2019-03-22,2018-12-05,NY,AMSTERDAM AVE,2018-12-03,Unenclosed,10027,22,170,9,1262,0,7,109,40943174,40.810912213,-73.958319412,22,170,9
3021-2020-RSWC,Pending Review,2020-03-11,Unenclosed,2020-04-11,NOISETTE CAFE INC.,NOISETTE,Pending Review,2020-02-12,Pending Review,,http://www.nyc.gov/html/qnscb1/html/home/home.shtml,ASTORIA,Pending Review,2020-02-12,Issued Temp Op Letter,2020-04-11,Pending Review,,SWC Public Hearing,2020-04-01,Ready For Review,2020-02-12,Pending Review,,Inactive,1459574-DCA,Pending Review,,2020-02-12,NY,STEINWAY ST,2020-02-11,Unenclosed,11103,27,212,11,2421,0,22,401,41696014,40.768690774,-73.911200590,27,212,11
12504-2018-RSWC,Application Review Completed,2019-08-29,Unenclosed,,RHLP 284 LLC,RED HOOK LOBSTER POUND,Review Period Expired,2018-11-14,Review Period Expired,2018-12-05,http://www.brooklyncb6.org/,BROOKLYN,,,Approved,2020-09-15,Waived,2018-11-14,,,Ready For Review,2018-09-07,Issued,2019-08-29,Inactive,2035683-DCA,Approved,2019-08-29,2018-09-14,NY,VAN BRUNT ST,2018-09-07,Unenclosed,11231,12,156,6,284,0,38,306,50033781,40.679819106,-74.010239224,12,156,6
31312-2018-RSWC,Application Review Completed,2019-01-14,Unenclosed,,"BEACWAY OPERATING, LLC",,Review Period Expired,2018-12-10,Review Period Expired,2018-12-10,http://www.nyc.gov/mcb7,NEW YORK,Proceed,2018-12-10,Approved,2020-12-15,Waived,2018-12-10,,,Ready For Review,2018-12-10,Issued,2019-01-14,Inactive,2011932-DCA,Waived,2018-12-10,,NY,BROADWAY,2019-01-09,Unenclosed,10023,32,461,8,2130,0,6,107,41720075,40.780652089,-73.981191237,32,461,8
28281-2018-RSWC,Application Review Completed,2019-04-11,Unenclosed,,"IL SOLE, LLC",SOLELUNA,Recommend Approval,2019-01-10,Review Period Expired,2019-01-31,http://www.cb2queens.org/,SUNNYSIDE,,,Approved,2020-09-15,Waived,2019-01-10,,,Ready For Review,2018-11-19,Issued,2019-04-11,Inactive,2042866-DCA,Approved,2019-04-11,2018-11-19,NY,40TH STREET,2018-11-19,Unenclosed,11104,10,312,5,4345,0,26,402,50033696,40.744181117,-73.924008570,10,312,5
9800-2018-ASWC,Application Review Completed,2018-10-02,Unenclosed,,"GREEN 84, LLC",GREEN KITCHEN,Recommend Approval,2018-07-11,Review Period Expired,2018-08-01,http://www.cb8m.com/,NEW YORK,Pending Review,2018-05-09,Approved,2020-12-15,Recommendation Issued,2018-07-11,SWC Public Hearing,2018-06-27,Ready For Review,2018-05-08,Issued,2018-10-02,Inactive,2075388-DCA,Pending Review,2018-08-01,2018-05-09,NY,2ND AVE,2018-05-08,Unenclosed,10028,28,356,14,1619,0,5,108,50077890,40.776782106,-73.952780435,28,356,14
20853-2019-RSWC,Pending Review,2020-03-06,Enclosed,2020-04-16,LE BABA COOL INC,BABA COOL,Pending Review,2019-05-28,Pending Review,,http://www.nyc.gov/html/bkncb2/html/home/home.shtml,BROOKLYN,Pending Review,2019-05-28,Issued Temp Op Letter,2020-04-16,Pending Review,,,,Ready For Review,2019-05-28,Pending Review,,Inactive,2050278-DCA,Pending Review,,2019-05-28,NY,LAFAYETTE AVE,2019-05-28,Enclosed,11217,6,60,3,64,0,35,302,50007363,40.686928625,-73.975347521,6,60,3
195-2019-ASWC,Application Review Completed,2019-07-15,Unenclosed,,Barrel 1005 Corp,Chateau 49,Review Period Expired,2019-05-29,Review Period Expired,2019-06-19,http://cbsix.org,NEW YORK,,,Approved,2021-09-15,Recommendation Issued,2019-05-29,SWC Public Hearing,2019-05-22,Ready For Review,2019-01-14,Issued,2019-07-15,Active,2086166-DCA,Approved,2019-07-15,2019-04-05,NY,2ND AVE,2019-02-21,Unenclosed,10022,32,289,16,924,1,4,106,50079610,40.754214789,-73.968753534,32,289,16
7606-2019-RSWC,Application Review Completed,2019-09-05,Unenclosed,,UPPER WEST HOSPITALITY LLC,,Review Period Expired,2019-04-03,Review Period Expired,2019-04-24,http://www.nyc.gov/mcb7,NEW YORK,,,Approved,2020-12-15,Waived,2019-04-03,,,Ready For Review,2019-02-11,Issued,2019-09-05,Inactive,2036320-DCA,Approved,2019-09-05,2019-02-13,NY,AMSTERDAM AVE,2019-02-11,Unenclosed,10024,20,185,12,428,0,6,107,50041322,40.784307459,-73.977730849,20,185,12
12018-2019-ASWC,Application Review Completed,2020-02-07,Unenclosed,,NORIKOH K.O.H. INC,,Review Period Expired,2019-12-11,Review Period Expired,2020-01-08,http://www.cb5.org,NEW YORK,,,Approved,2021-04-15,Recommendation Issued,2019-12-11,SWC Public Hearing,2019-12-04,Ready For Review,2019-10-17,Issued,2020-02-07,Active,2092915-DCA,Approved,2020-02-10,2019-10-17,NY,W 24TH ST,2019-10-17,Unenclosed,10010,20,440,10,43,1,3,105,50092996,40.742882840,-73.990685756,20,440,10
4112-2020-RSWC,Application Review Completed,2020-02-28,Unenclosed,,94 CORNER CAFE CORP.,,Recommend Approval,2020-02-28,Approved,2020-02-28,http://www.nyc.gov/mcb7,NEW YORK,Proceed,2020-02-28,Approved,2022-04-15,Waived,2020-02-28,,,Ready For Review,2020-02-28,Issued,2020-02-28,Active,1353701-DCA,Approved,2020-02-28,,NY,BROADWAY,2020-02-28,Unenclosed,10025,16,177,4,2518,1,6,107,41490195,40.793007152,-73.972596011,16,177,4
8370-2018-RSWC,Pending Review,2020-06-10,Enclosed,2020-09-10,FIRST 69TH ST. REALTY CORP.,WESTSIDE RESTAURANT E/S/C #417,Pending Review,2018-05-16,Pending Review,,http://www.nyc.gov/mcb7,NEW YORK,Pending Review,2018-05-16,Issued Temp Op Letter,2020-09-10,Pending Review,,,,Ready For Review,2018-05-11,Pending Review,,Inactive,0769760-DCA,Pending Review,,2018-05-16,NY,BROADWAY,2018-05-11,Enclosed,10023,34,422,17,2020,0,6,107,40386556,40.776373163,-73.981925395,34,422,17
3579-2020-RSWC,Pending Review,2020-06-18,Unenclosed,2020-09-18,HARU AMSTERDAM AVENUE CORP.,HARU,Pending Review,2020-03-27,Pending Review,2020-03-27,http://www.nyc.gov/mcb7,NEW YORK,Pending Review,2020-02-25,Issued Temp Op Letter,2020-09-18,Pending Review,2020-03-27,,,Ready For Review,2020-02-25,Pending Review,,Inactive,1027125-DCA,Pending Review,2020-03-27,,NY,AMSTERDAM AVE,2020-02-20,Unenclosed,10024,22,291,7,433,0,6,107,40733383,40.784181138,-73.977405900,22,291,7
3757-2020-RSWC,Pending Review,2020-05-28,Unenclosed,2020-07-09,PATRICIAS MORRIS PARK CORP.,,Review Period Expired,2020-04-17,Review Period Expired,2020-05-08,http://www.nyc.gov/bxcb11,BRONX,Pending Review,2020-02-25,Issued Temp Op Letter,2020-07-09,Waived,2020-04-17,,,Ready For Review,2020-02-24,Pending Review,,Inactive,2014465-DCA,Pending Review,,2020-02-25,NY,MORRIS PARK AVE,2020-02-24,Unenclosed,10461,16,154,4,1082,0,13,211,41545054,40.849115378,-73.853423239,16,154,4
27676-2019-RSWC,Application Review Completed,2020-03-11,Unenclosed,,WESTSIDE DONUT AMSTERDAM VENTURES LLC,,Recommend Approval,2019-11-08,Review Period Expired,2019-12-27,http://www.nyc.gov/mcb7,NEW YORK,,,Approved,2021-09-15,Waived,2019-12-06,,,Ready For Review,2019-09-25,Issued,2020-03-11,Active,2050853-DCA,Approved,2020-03-11,2019-10-18,NY,AMSTERDAM AVE,2019-09-24,Unenclosed,10024,8,152,4,353,1,6,107,50053718,40.781532814,-73.979237509,8,152,4
29354-2018-RSWC,Application Review Completed,2019-06-28,Unenclosed,,SHANNON CAFE LLC,THE HORNY RAM,Review Period Expired,2019-01-16,Review Period Expired,2019-02-14,http://cbsix.org,NEW YORK,,,Approved,2020-12-15,Waived,2019-01-16,,,Ready For Review,2018-11-26,Issued,2019-06-28,Inactive,1277414-DCA,Approved,2019-06-28,2018-12-04,NY,2ND AVE,2018-11-26,Unenclosed,10022,8,113,4,951,0,4,106,41297930,40.755276923,-73.968449843,8,113,4
5396-2018-ASWC,Application Review Completed,2018-09-04,Unenclosed,,JOANNIDES GROUP LLC,QUEEN'S ROOM,Review Period Expired,2018-05-12,Review Period Expired,2018-06-06,http://www.nyc.gov/html/qnscb1/html/home/home.shtml,ASTORIA,,,Approved,2020-09-15,Recommendation Issued,2018-05-16,SWC Public Hearing,2018-05-09,Ready For Review,2018-03-20,Issued,2018-09-04,Inactive,2071246-DCA,Approved,2018-09-04,2018-03-22,NY,DITMARS BLVD,2018-03-20,Unenclosed,11105,32,473,16,3602,0,22,401,50065639,40.774098295,-73.908185861,32,473,16
14067-2019-RSWC,Application Review Completed,2019-08-29,Unenclosed,,164 MULBERRY ST. CORP.,DA NICO RESTAURANT,Review Period Expired,2019-05-07,Review Period Expired,2019-05-28,http://www.nyc.gov/manhattancb2,NEW YORK,,,Approved,2021-04-15,Waived,2019-05-07,,,Ready For Review,2019-03-14,Issued,2019-08-29,Active,0949447-DCA,Approved,2019-08-29,2019-03-15,NY,MULBERRY ST,2019-03-14,Unenclosed,10013,8,113,4,164,1,1,102,40396264,40.719629614,-73.997012978,8,113,4
26414-2019-RSWC,Pending Review,2020-01-06,Unenclosed,2020-04-06,ZUCKER'S COLUMBUS LLC,ZUCKER'S BAGELS,Recommend Approval,2019-11-08,Review Period Expired,2020-03-12,http://www.nyc.gov/mcb7,NEW YORK,Pending Review,2019-09-11,Issued Temp Op Letter,2020-04-06,Waived,2020-02-20,,,Ready For Review,2019-09-11,Pending Review,,Inactive,2053459-DCA,Pending Review,,2019-09-16,NY,COLUMBUS AVE,2019-09-11,Unenclosed,10023,27,204,12,273,0,6,107,50057586,40.777805294,-73.978321562,27,204,12
12245-2018-RSWC,Application Review Completed,2019-02-05,Unenclosed,,GROTTA AZZURRA INN INC.,,Review Period Expired,2018-10-24,Review Period Expired,2018-11-14,http://www.nyc.gov/manhattancb2,NEW YORK,,,Approved,2020-09-15,Waived,2018-10-24,,,Ready For Review,2018-09-05,Issued,2019-02-05,Inactive,1150943-DCA,,,2018-09-05,NY,MULBERRY ST,2018-09-05,Unenclosed,10013,40,326,20,177,0,1,102,40987470,40.720324037,-73.996984087,40,326,20
20412-2019-RSWC,Application Review Completed,2019-10-24,Small Unenclosed,,R G BAR G LLC,DARLINGS,Review Period Expired,2019-07-23,Review Period Expired,2019-08-13,http://www.nyc.gov/brooklyncb4,BROOKLYN,,,Approved,2021-04-15,Waived,2019-07-23,,,Ready For Review,2019-05-23,Issued,2019-10-24,Active,2062941-DCA,Approved,2019-10-24,2019-05-30,NY,HIMROD ST,2019-05-21,Small Unenclosed,11237,15,169,5,242,1,37,304,50050931,40.699932748,-73.919810609,15,169,5
12870-2019-ASWC,Application Review Completed,2020-03-11,Unenclosed,,MIDTOWN KITCHEN LLC,,Review Period Expired,2020-01-06,Review Period Expired,2020-01-27,http://cbsix.org,NEW YORK,,,Approved,2021-12-15,Waived,2020-01-06,,,Ready For Review,2019-11-15,Issued,2020-03-11,Active,2093338-DCA,Approved,2020-03-11,2019-11-18,NY,2ND AVE,2019-11-15,Unenclosed,10022,14,151,7,941,1,4,106,50094180,40.754788398,-73.968598060,14,151,7
4147-2019-ASWC,Application Review Completed,2019-08-12,Unenclosed,,SIRICHAI INC,,Review Period Expired,2019-06-06,Review Period Expired,2019-06-27,http://www.cb8m.com/,NEW YORK,,,Approved,2021-12-15,Recommendation Issued,2019-06-06,SWC Public Hearing,2019-06-05,Ready For Review,2019-04-11,Issued,2019-08-12,Active,2086720-DCA,Approved,2019-08-12,2019-04-15,NY,2ND AVE,2019-04-11,Unenclosed,10028,16,211,5,1611,1,5,108,50072997,40.776400702,-73.953062331,16,211,5
30705-2019-RSWC,Pending Review,2020-01-14,Unenclosed,2020-04-14,RENZAN SUSHI CORPORATION,SUSHI REN JAPANESE CUISINE & BAR,Recommend Approval,2019-12-18,Review Period Expired,2020-01-08,http://www.cb8m.com/,NEW YORK,Pending Review,2019-10-31,Issued Temp Op Letter,2020-04-14,Waived,2019-12-18,,,Ready For Review,2019-10-31,Pending Review,,Inactive,2052743-DCA,Pending Review,,2019-10-31,NY,2ND AVE,2019-10-31,Unenclosed,10028,24,230,12,1584,0,5,108,50037443,40.775256274,-73.953377254,24,230,12
